"EmployeeID","KPI1","KPI2","KPI3","KPI4","CurrentEmployee"
"60",0.2749923522571981,0.9067048230036274,0.9189429063375053,-0.7039303480405561,1
"61",1.063114509358116,1.6555926322397425,1.8848709616232235,-1.6492041251611966,1
"62",-0.33122265019166375,-1.4461115147050965,-1.4260266722915595,1.0530666049802173,1
"63",-1.7107858668968967,0.11812436879890997,-0.5245492043572291,1.041163350211163,0
"64",-1.1173397388168376,-0.8280453368039948,-1.1587360265457756,1.2046910558121822,0
"65",-1.1053627207849193,-1.4163975293689264,-1.684790800634325,1.5379583763809381,0
"66",1.2193685514297932,0.14749286071192147,0.5827683905272137,-0.8763887860594176,1
"67",0.36982653803646803,2.4234060834464377,2.321419034832436,-1.6445899543076532,1
"68",-1.0179141661665385,0.8430773776615623,0.38466386860501894,0.17154371681519393,1
"69",0.3889531811942232,1.0298705286345835,1.072028541355707,-0.8492389894841842,1
"70",-1.5061545797207359,-1.5535172490551958,-1.9562603125302613,1.8773970079814655,0
"71",2.319408332083918,2.233089348424037,2.8689618555785756,-2.7987928568993556,1
"72",-0.6015335293205555,-0.7466669536213411,-0.8950992281432043,0.8229631313594443,0
"73",-0.5345894148504187,-0.2608214581834486,-0.43235556781100415,0.4979242908298157,0
"74",-0.09075557943933577,0.049530093604227554,0.011180773416141085,0.030155119439521264,1
"75",0.606577885868192,0.01007888691107528,0.23283413755017177,-0.39927494679545783,1
"76",-0.7409688261824494,-1.850675941303243,-1.9419338181754169,1.5533362389052279,0
"77",0.7888389816874206,2.28203682962147,2.348517065804509,-1.8344217490937713,1
"78",-1.1585909441845812,-1.267352302557702,-1.5700421371554867,1.486089354228048,0
"79",-1.1557428636774465,-0.6807498894353969,-1.0400965123846375,1.1442205714962257,0
"80",-1.2562806161559734,-1.6166102695143034,-1.9209761780415584,1.7518977298217138,0
"81",1.561227623971511,1.4166177543292937,1.8531430318538722,-1.8337647756908215,1
"82",-1.0521913886548457,-1.2387559489690352,-1.5050116461433392,1.400501739459103,0
"83",0.16485699515206065,1.2520340995952624,1.1896748798565162,-0.8326639869100182,1
"84",-0.9539115573882715,-1.0218275866089523,-1.2731715178572962,1.2110148489565624,0
"85",-0.5073043660228613,1.5640179190074706,1.223028741701799,-0.5775331314617308,1
"86",-1.501570273522948,-1.1696132091131697,-1.6084320541141914,1.6518953043939717,0
"87",3.323524222065755,3.087653150546125,4.009842998910088,-3.9454170503009216,1
"88",-1.5622625495226246,-0.8773459812764288,-1.3673041821052743,1.5218495469878452,0
"89",-0.48768133892877374,-0.14250067503351793,-0.30837180338882403,0.39891510454199397,0
"90",0.9019065625061136,1.6274058659700283,1.7999927394107338,-1.5283046296776193,1
"91",-0.5345305592667301,-0.6963799806196842,-0.8250440583795403,0.7503556828485535,0
"92",-0.46074970595747067,-0.6095138924104389,-0.7195081253378883,0.6521491063799261,0
"93",-0.8625063915174223,-0.6764648642939872,-0.9280676736688313,0.9515405310737504,0
"94",1.773740300889147,3.1773183525237947,3.519022673069403,-2.992185017122035,1
"95",2.113931864145754,0.19623636938687794,0.9566919116022315,-1.4848658710861797,1
"96",0.4668188851176418,-0.19270566135596767,-0.001553893167728193,-0.1910826320097873,1
"97",-0.8449852521655683,-1.1224935232587832,-1.3237550289790154,1.19871467131221,0
"98",1.2591734069416818,-0.6432986242310874,-0.11554581308520884,-0.4438278538430424,1
"99",-1.5875237374304316,-2.2374778467964376,-2.6029503144350743,2.326628623170518,0
"100",-0.5368244481884238,0.30048465710786165,0.072907302435161,0.17401535581325972,0
"101",1.983714915370529,1.6155781880591582,2.1883723780343622,-2.223120987540507,1
"102",-1.4096122440387338,-0.8447080934442526,-1.2815693543402547,1.4039205543739182,1
"103",3.210906544971456,1.3326225307836255,2.385923550872072,-2.8550763290271095,1
"104",-0.4282631548175546,0.6316183197311798,0.4115102139165276,-0.08833879454504612,1
"105",-1.8362664323973195,-1.6474705809840158,-2.1627384096701627,2.145970642573454,0
"106",-1.4585776615234098,-1.3423998804007629,-1.7483621663936448,1.7241648742446438,0
"107",0.4132524308958285,0.8416444277295441,0.9112824915971178,-0.7558953122958234,1
"108",-1.978386431370911,-1.9262320922548368,-2.4665000207601735,2.399734035255899,0
"109",-1.5355931969411567,-1.4459457597507717,-1.870130175022167,1.8341378663606525,0
"110",-0.634077118844626,-0.49259116536666536,-0.6780225598171201,0.6967973399477347,0
"111",-0.38573185124338094,0.11613696416274832,-0.037571956161715186,0.18287143909382778,0
"112",1.9107004003909953,1.7455561697311892,2.2786310310565625,-2.251104169803505,1
"113",1.6200107254344995,2.933816601720053,3.2427697295713225,-2.751329695459627,1
"114",-0.18550953938558723,-0.18670226363987086,-0.236763729324118,0.22854456795018419,0
"115",-0.6322237299156164,0.1982044122024026,-0.05450074274100508,0.29517861877943957,1
"116",-0.06931098579182093,-0.5574493230781479,-0.528176481459783,0.36807885925563166,0
"117",0.8888164039091291,2.0994861741168016,2.2208033418761266,-1.7934534733458913,1
"118",0.45991678878877884,2.919314381939377,2.8017734176978815,-1.990474480231767,1
"119",0.4945473820613897,0.5739346639299012,0.6998958827141804,-0.6534472907588623,1
"120",-0.3189338901153296,-0.8313940902804577,-0.867249508448599,0.688777757035903,0
"121",0.42808404026217417,-0.3820820903475419,-0.18658832516420656,-0.05618759885722879,1
"122",-0.1526392115025329,-0.6352795213085929,-0.6290871492280912,0.46724034781504187,0
"123",0.7179480763864334,-0.9262609244570901,-0.5703118773041734,0.0712344022812712,1
"124",-0.9330320631034399,-0.6355736254950741,-0.9172137505566278,0.973581794456436,0
"125",-1.4096063614290895,-1.6588637144318088,-2.0156297745669156,1.8758384347828867,0
"126",-0.9001246503537308,-1.0778695104721827,-1.3038600520504948,1.2086125508581171,0
"127",1.2953620620549453,2.5282741900916434,2.7573705010174354,-2.30568831408336,1
"128",1.0694734372646864,3.197045828926792,3.277028407893205,-2.5468251033675298,1
"129",-0.7580323673740273,-0.7758524524604477,-0.9791408956269867,0.9413871605006061,0
"130",-1.2836795324096975,-0.7447560565403495,-1.1449976935014918,1.2643025246827508,0
"131",1.3896724995567984,1.2306430827570902,1.6221826451392465,-1.6146929328414341,1
"132",-0.4411520883549982,-1.014607640792366,-1.0775216206133524,0.8742486816708327,0
"133",-1.8516504167693058,-1.2546211252286552,-1.8142103959892604,1.9282354106057535,0
"134",-0.7188353290556829,-0.2733643956918347,-0.5116268855529436,0.6246985770533751,0
"135",1.6746548512971222,-0.3708559306576513,0.28335270494424764,-0.8712336660985199,1
"136",0.3901477746711006,0.3274395859899002,0.43914029612459854,-0.4428528338242392,1
"137",-0.8183034277263896,-1.5234406819449227,-1.6754167252403338,1.4138158035795887,0
"138",1.3089767653134778,0.9495146539408378,1.3389443680970659,-1.3993979878145295,1
"139",-1.4214810915883611,-1.9515924017688175,-2.2839413077513853,2.053219394759509,0
"140",0.3036420233199357,1.2807402925659792,1.2667503476557531,-0.9393208260607417,1
"141",-1.165963821324366,1.4174133893610377,0.8478885609982802,-0.06534105020291725,1
"142",-0.8446985862087839,-1.2396836425525777,-1.4293107606916404,1.266457469827903,0
"143",-2.1917827285024587,-0.01140058150045875,-0.8187560921272373,1.4282215114966181,1
"144",1.7848725524740003,1.9873924105133716,2.450262708884938,-2.3096702155653857,1
"145",-0.2890855717181806,1.2188104376567848,0.9922750309606247,-0.518974139137507,1
"146",1.6057593713619525,2.974362211049534,3.27406978212732,-2.7655882007441837,1
"147",-1.1402128760483716,0.13049826991540048,-0.30292685555212984,0.6639112603124147,0
"148",0.994254386258398,0.3176157449689412,0.6531180757798373,-0.8289883582571302,1
"149",-0.9478835495570644,-1.103603836299023,-1.3446794464391767,1.254506260549629,0
"150",2.6642692941425588,1.7497975808184374,2.5604221388921564,-2.74233535561146,1
"151",-1.102489799326745,-0.80173404332134,-1.1295354642277573,1.179808005043358,0
"152",-1.6171868984424522,-1.3205536582796922,-1.7871708452305666,1.8143774193836597,0
"153",0.0029960486534117425,-0.19497175870265693,-0.17468615451620959,0.11107124696251913,0
"154",0.11621430536006816,1.1880225138784488,1.1140177717164002,-0.7640097974108603,0
"155",-0.7899901315529851,-0.3155689924011741,-0.5759262628344203,0.6953140339540437,0
"156",-1.7091436063381593,-0.8156217601184914,-1.3658317406471054,1.5813399664428431,0
"157",-2.2636826149711853,-2.081787201433748,-2.7119887483011365,2.674946954938852,0
"158",-1.1357582733953353,-1.8778847433670594,-2.1120908690384406,1.8251722673655697,0
"159",0.12155212005031646,-0.46050369026531424,-0.3703647666281861,0.1880889451751388,0
"160",2.4911623616790877,2.7857408343330206,3.4306003822256304,-3.230536301402026,1
"161",2.3820715281091034,3.1161488005334674,3.688264228517763,-3.351298357756777,1
"162",2.5115078113284377,2.055209838118086,2.7794405677124883,-2.8202835200085907,1
"163",0.8033804783458929,0.72791646936123,0.9526480793825123,-0.9430145397838091,1
"164",1.5727043302257036,1.9344065684893614,2.32422745349061,-2.141342677846626,1
"165",-0.9768935226088977,-0.8581312029978183,-1.1340561570304422,1.1310353091387202,0
"166",-1.310698410532816,-1.2997762572789335,-1.655383841979101,1.6035422503184815,0
"167",2.214786455721718,1.2929531475225853,1.9827205055651806,-2.185988232500262,1
"168",2.1167116288031087,0.8544759515853814,1.5512021579563944,-1.8682145108755823,1
"169",2.8127854492973348,4.230480269428849,4.851848988990533,-4.27658120977451,1
"170",-1.413056840806791,-1.995017541603286,-2.319987043380499,2.0729265273099875,0
"171",-0.32464125358287843,-0.3817313030224786,-0.4639278183190006,0.4318345717740186,0
"172",-0.024914431148051586,0.07027247982421403,0.05416926414318795,-0.024573370583325232,1
"173",-1.5266079370710859,-2.068643523967631,-2.4282553171088024,2.1892539309101564,0
"174",1.6983685775196644,2.223065944942218,2.630843232307989,-2.3901699514461994,1
"175",-1.310214959377519,-1.4381471878242909,-1.779964122734948,1.6834347752262775,0
"176",1.9595623780693143,1.4724567383860094,2.0504215018657375,-2.1244956853514845,1
"177",-1.0142751243099108,-1.3062089425269077,-1.551842841080373,1.4150076822518303,0
"178",-0.96239489484292,-1.4561137014535235,-1.6678637106315786,1.4682492513560936,0
"179",-2.1291651007915346,-1.6958169327607262,-2.3143694117144635,2.363971532564875,0
"180",-0.956255634378732,-0.910586980300415,-1.17373892406417,1.1480551175915314,0
"181",-0.22358279489519006,-0.4318662281203681,-0.4718535269903393,0.39534748492676225,0
"182",-0.49903156815646676,-0.18833517776816444,-0.35388403914825595,0.4328447482913405,0
"183",1.3646855155793602,-0.13617664549185338,0.3806077173232528,-0.8062151182191566,1
"184",-0.14545278164874342,-0.15552573726261465,-0.19387858239749106,0.1844920003980644,0
"185",0.8571086054425705,1.1603703743986509,1.362377631935302,-1.2285331539462145,1
"186",-1.4633660560518353,-0.6101602468880176,-1.0899233133359023,1.302831220059338,0
"187",2.3866283194127274,1.95417460758999,2.64228077139646,-2.6807207512639195,1
"188",1.650775747349048,0.9621414240538138,1.4764074512888885,-1.6284114358422443,1
"189",1.4255579864055856,1.8899107037280043,2.2298314158056867,-2.0201101886159223,1
"190",0.6988699818184299,2.633299451386242,2.632037398636756,-1.9796747355325133,1
"191",0.7621165558559635,1.6784061522279714,1.7944118760393306,-1.4671974582512057,1
"192",1.153174373159802,0.05252554938114429,0.4727266734692641,-0.7784071683532487,1
"193",-2.1519047952030372,-2.507171972397121,-3.0542948597346364,2.849019087701884,0
"194",2.6543650174077458,2.341375026813929,3.09014944679076,-3.0788165817280166,1
"195",-0.41660345209631067,2.2007394109840317,1.830568992264654,-1.0054354831815635,1
"196",-1.6505005260716572,-0.5470432915448477,-1.1020433178949964,1.3876231323800472,0
"197",-1.296266261975805,-1.4523926627183543,-1.787662971975354,1.6826448304779877,0
"198",-0.7112163495364092,3.6115710864480257,2.9939362106271994,-1.6321288001297054,1
"199",-1.0338511589108768,-1.668404672263054,-1.8856283157549507,1.6376500520105686,0
"200",-1.6453866498382708,-1.334042521291994,-1.8097347006166924,1.8404868328914268,0
"201",0.44980955136694356,-0.4349374787038993,-0.22623020273379066,-0.039641601207458965,1
"202",-0.8487563756332361,-0.8620745669702372,-1.0903459826328203,1.0502099680822696,0
"203",0.7797299842989869,-0.2876016371047876,0.02830826027223915,-0.33903401399481625,1
"204",-0.8515733640246476,-0.9245228309992742,-1.147689957506313,1.0882349555965976,0
"205",0.3110469379632341,-0.5104477871527311,-0.3454971359628892,0.09413049751111721,1
"206",0.4987389093322834,0.40831880072621396,0.5521186934804495,-0.5601674584073204,0
"207",0.18623852629469373,-0.2936323287809526,-0.19604876985058667,0.04940642031789905,0
"208",1.1397265699646377,0.9485109227388141,1.2756085113764069,-1.2890387315466136,1
"209",-0.5838789438771714,-0.6592017854264663,-0.8097262966918547,0.7608133855392976,0
"210",-0.037756118830632346,0.6660368914289077,0.5865881275416241,-0.3615763172701538,1
"211",0.344097097676209,-0.8828231691919506,-0.6690487498089938,0.2885395572216566,1
"212",-0.9701023913331995,-1.2876928573104451,-1.5188544082719435,1.3756240186703943,0
"213",-0.45474982209468806,0.5667079826672945,0.34321540254726823,-0.033534275880996,0
"214",1.874044466025307,0.16133541114238448,0.8367377305938388,-1.3090422085109052,1
"215",-1.5771590748350786,-1.5415428498409787,-1.9716551405148048,1.916510359170381,0
"216",0.1487367558701691,-0.9292952901676452,-0.7830111972055295,0.4421896782637209,0
"217",2.385497236800285,1.9241919162193453,2.6148304252319186,-2.662607785127772,1
"218",-1.6080891922671892,-1.3475048086845898,-1.8081148139887717,1.8240986667869363,0
"219",-0.36978559717658277,-0.9853991984830568,-1.0248618084748622,0.8110290845523359,0
"220",0.0749940274402554,-0.4572946930803585,-0.3846452158479122,0.2164269302877587,1
"221",-0.47192125158121045,-1.5662672543553993,-1.5862611392893322,1.2139729320153598,0
"222",1.3201668477769284,2.0867952651810917,2.3684719962488225,-2.0658756562768974,1
"223",0.4760327217950917,0.49761708415935724,0.6242566357120208,-0.5972013416121682,0
"224",-0.855263929748939,-1.1306028781854742,-1.3348580898032898,1.2100820807886716,0
"225",2.599217178046822,2.190889005775563,2.9341253388270103,-2.9558185611144183,1
"226",-1.535026318592879,-0.6439100435133764,-1.1467860840878008,1.3688737362519905,0
"227",-2.3645775998580096,-2.766464172885017,-3.366527090031436,3.1372584688199123,0
"228",1.057141794309632,-1.5979574363875058,-1.0508123736781423,0.24057571212942064,1
"229",-0.5575723430737014,-0.8172198891647846,-0.942495632257407,0.835345142173273,1
"230",3.146476492572139,2.9383056347402774,3.8098805077087183,-3.744013414760367,1
"231",0.9795337061047367,2.7957139873672667,2.882001989982405,-2.255859029957943,1
"232",1.9144634530948457,2.1010052251566504,2.600500646956002,-2.4595793941679878,1
"233",-1.330821131163399,-0.895345359818025,-1.2981616826348032,1.3821674809443174,0
"234",-1.4526019355864606,-1.7491020590665398,-2.1128505325402096,1.956032070507181,0
"235",0.4441341953363792,3.4770872130822603,3.2988533403033906,-2.30354827349039,1
"236",-0.5209614486673183,-1.2642352668353591,-1.3320310502157267,1.0707094146297016,0
"237",1.8478027243808564,1.829664033435821,2.3312638369475316,-2.2590608291934906,1
"238",2.6878095748220208,1.575880673920627,2.4122976490119816,-2.6567936640353285,1
"239",-0.4808763683478501,0.19675910703563626,0.000023232433572356603,0.197850900929962,0
"240",-0.34298725028321386,0.7193454881260372,0.5220626667690548,-0.19450030284712244,1
"241",-1.827534791997048,-1.0044492712429407,-1.5797538768731685,1.7675827580458103,0
"242",-2.315718519875616,-2.2031615462483503,-2.8406171670909135,2.7790520882484113,0
"243",-1.0099621125344354,-0.37436248080133727,-0.7100763856990221,0.872069547726604,0
"244",-2.252263458116595,-1.9004130686643155,-2.544245246980359,2.5624076584105007,0
"245",1.064074183159414,2.4027462418682144,2.558876894390895,-2.082910856749813,1
"246",0.9901825655777903,0.854376550673692,1.135572764640985,-1.1374783539073463,1
"247",-0.8925229166446238,-1.1744538971982683,-1.3881388625417053,1.2596666983546803,0
"248",1.9759158891683177,2.075627848196843,2.6002875803526315,-2.484728203274959,1
"249",-0.8827712043063554,-1.0171249384934236,-1.2426901431689963,1.1621466023255222,0
"250",-0.3140438522120468,-0.5870424512704533,-0.6451323282407814,0.543968683122471,1
"251",0.1792963631292348,-1.1193701628792456,-0.9431149033777664,0.5325444544055702,0
"252",-1.4807987259238613,-1.345777372743477,-1.7596040207309267,1.740535437622345,0
"253",2.00335607942651,1.0627750001255738,1.697196507755988,-1.915430535207816,1
"254",-0.4844162058599757,-0.9234385114974126,-1.0112800268633024,0.8494644594753995,0
"255",0.27473450645458974,0.1341358409718253,0.2222807345719674,-0.2559469215087901,1
"256",-2.0572472462226545,-2.1261633071025026,-2.6758520649736863,2.5667732272952075,0
"257",0.4295794485023431,0.2587261593776412,0.3917316490205962,-0.4285991970517625,1
"258",1.6255470311693607,-0.3348235849934982,0.29772607709321064,-0.8602678094496828,1
"259",-1.050164483339789,-1.0670596825886136,-1.3494584402747705,1.299664087913348,0
"260",1.913055445841078,-1.0250755623511911,-0.21856950000969366,-0.6466472777553315,1
"261",1.369382347892183,0.20917342005774509,0.6937162781201652,-1.009442167105134,1
"262",1.9342690674204182,1.0306955956818435,1.6427889914489873,-1.8520252916634656,1
"263",2.479788569629673,2.1838009632398245,2.883681274318853,-2.8742473634311305,1
"264",1.8724698230082866,1.7861899523236417,2.3011654306314293,-2.2498606091445676,1
"265",0.7180588704172618,2.893730208693413,2.8739262834846633,-2.1430783832762046,1
"266",-0.9694318072896844,-1.4438029887177137,-1.6593597585191378,1.4656776163566918,0
"267",1.1938149020636326,0.12940332397364807,0.5570325159564526,-0.849328901892908,1
"268",-2.334743073974355,-2.617058339908662,-3.220814160433455,3.031305054455396,0
"269",-1.0602698330252815,-1.0921214345926933,-1.3757822612939383,1.3207454569043207,0
"270",-2.3370174504233434,-2.0157476078549763,-2.67949666316217,2.684233139057093,0
"271",-1.4078517498743481,-0.6737997836504588,-1.1268248597432502,1.3037124354303382,0
"272",-0.8127755589888284,-1.391424886910103,-1.5543490103213193,1.3337079998016055,0
"273",-0.09546767294902803,1.0782758675567021,0.9369849485339031,-0.5630964940525237,1
"274",0.0490649802163019,0.5790142798208879,0.5401518830110532,-0.36744711972444877,0
"275",1.2230480135350412,-0.47713865480724116,0.020942595572264966,-0.5167104351852536,1
"276",0.47750837562428305,1.0517867242696204,1.1244538369359849,-0.9193804409609132,1
"277",-1.987224834421093,-1.718685285171716,-2.282630949217105,2.285163129457136,0
"278",-0.4284544461610219,0.1013895611681146,-0.06662754448686449,0.21913002801384723,0
"279",0.979295694145631,1.2050043182481458,1.447691511230998,-1.333656846037608,1
"280",2.2811557196261742,0.7505234787168784,1.518134123025297,-1.9146190791132283,1
"281",0.4196618201641983,1.2492469052012147,1.2811510535468817,-0.9963174781033786,1
"282",2.546465604203056,0.087007726958795,1.0177562672490692,-1.7020978831157567,1
"283",1.4563362823332942,2.828475140376519,3.087417140215795,-2.584108027782844,1
"284",1.5239861692322905,2.870863904510151,3.1505897184756004,-2.6525569115780234,1
"285",2.8647534438686857,2.27310627979739,3.1062020950594356,-3.175705040350257,1
"286",-0.6437865122305293,0.8269795087092062,0.5081531067211181,-0.061788336454662474,0
"287",-0.8494072278211143,-1.1532438638661677,-1.353111409381715,1.2194071095922077,0
"288",0.09119818281843106,1.3380302845181038,1.2400408106169425,-0.8347354176857616,1
"289",0.18739326433808956,0.1290054147019788,0.1854376859237271,-0.1963226489951776,0
"290",-1.7041089121410984,-2.374138617775862,-2.769171465356564,2.4814617975423237,0
"291",-0.47116694810300197,-0.4337080608058874,-0.5648398745892421,0.5570007678452905,0
"292",1.0801232000697927,-0.9432343821133404,-0.4520209893021139,-0.1538375836719872,1
"293",-0.9922348291205272,-1.078565896553209,-1.33846436672528,1.2687598338546495,0
"294",0.9114781828446155,1.2580730109813971,1.4705238760537898,-1.320430730938075,1
"295",1.649448478292655,0.7633393383792247,1.2966730497624874,-1.5123158077225916,1
"296",1.1541983637873123,-0.2287760854095906,0.2194759666519871,-0.6160160940091903,1
"297",-0.2154904655564147,0.10886368917219014,0.018666767381916846,0.07666701634091048,0
"298",0.7210557917453924,1.2644504974990767,1.406033374104861,-1.2006174570615225,1
"299",-1.5197570338435828,-0.5490628988621618,-1.05563724189569,1.3039921915015165,0
"300",-1.5445966668921005,-1.2184501726226689,-1.6683356840148922,1.7081108027762875,0
"301",2.5516062297178896,0.8393378381450908,1.697971676742748,-2.1415169599165402,1
"302",2.3149788077773055,2.88322552939312,3.453506606301098,-3.172768375826589,1
"303",0.2789424463686909,1.4697460323384566,1.4280516712116722,-1.0328567610182886,1
"304",0.22352334644232275,0.5421860712189018,0.5712986630230577,-0.45925533395795826,1
"305",1.0124393343114209,-1.4248991900253647,-0.9112681097504194,0.1692577502965915,1
"306",-1.3069555646454423,-2.0833236815461085,-2.36046872089167,2.05529439171831,0
"307",-0.7625917271320861,-0.47576426398457095,-0.7102558554085989,0.7703996210242484,0
"308",1.2491878625828978,1.2475501364762802,1.5856062642955426,-1.5333732258379218,1
"309",0.7517237262247232,2.1775377454250897,2.2406075342589626,-1.7497759751549375,1
"310",-0.19867571559264552,1.49265255932058,1.2725270177679595,-0.7363462896415216,1
"311",-0.462583564756614,-1.6960354797779362,-1.6998189727258843,1.2831359871253298,0
"312",-1.165532954817333,-0.8440734336506428,-1.190964253131668,1.2452402953302757,0
"313",-0.3600040830090092,-0.16583751065487884,-0.28231689541919086,0.3296293934924367,0
"314",-1.9695445024011289,-1.8608481441390157,-2.404286757660351,2.3560995519659373,0
"315",-1.075896051972185,-1.3699996228537672,-1.6320880235156536,1.4919516458226334,0
"316",0.2895649912931997,-0.5915324571712888,-0.4265290429701204,0.15506428239839048,1
"317",-0.754925582870584,-0.6401771654663395,-0.8556667522743884,0.8607284890049346,0
"318",-0.5788133621817281,-0.8131484621372541,-0.9466598522895092,0.8467623048318071,0
"319",0.8661013694105566,4.5135001763531815,4.388958484001199,-3.1779927774812693,1
"320",0.3742746050518143,1.7646192949877806,1.7290815249429754,-1.2656121760987806,1
"321",-0.3710875620128723,-1.1365409491766436,-1.1616151541836646,0.8994821982329811,0
"322",-0.1729728766989228,0.11105948507380625,0.03632990019437923,0.04781687989751454,0
"323",-2.9053605218174567,-2.403257310350102,-3.2385280671257526,3.2774846838666596,0
"324",-1.8526641728626343,-1.3786879773543648,-1.9264460411710562,2.000807744168429,0
"325",-0.34165467345052747,2.8485683344522252,2.442313526182519,-1.4295592085266837,1
"326",-0.9187929635738441,-1.3954984338195722,-1.597128176967741,1.4048332113053021,0
"327",1.9114403889186367,0.5608510312363584,1.2107449044603347,-1.564875053281661,1
"328",-2.007105868052144,-0.1479122794235712,-0.8737171117162066,1.3875665675833315,1
